user_id,device_trust_score,location_risk,time_of_access,failed_attempts,resource_sensitivity,vpn_active,patch_level,auth_method,anomaly_score,decision,decision_binary
USER_00491,0.5623241643675204,low,15,3,1,True,16,biometric,0.2015,ALLOW,0
USER_00073,0.8048179460972279,low,17,1,2,True,4,biometric,0.0965,ALLOW,0
USER_00054,0.6509400298492858,medium,9,1,4,True,17,MFA,0.2943,ALLOW,0
USER_00327,0.9267000829128388,medium,9,2,3,True,0,biometric,0.1813,ALLOW,0
USER_00221,0.6094099840064974,low,13,2,4,False,10,biometric,0.2155,ALLOW,0
USER_00492,0.7526387293195493,low,3,3,3,True,8,MFA,0.2213,ALLOW,0
USER_00381,0.7818098086971395,high,17,3,2,True,1,MFA,0.3199,ALLOW,0
USER_00337,0.49557330919785214,medium,7,3,5,True,15,password,0.31,DENY,1
USER_00009,0.885323266060609,low,17,3,4,True,12,MFA,0.1082,ALLOW,0
USER_00326,0.9563435545689754,medium,6,4,2,True,27,biometric,0.185,ALLOW,0
USER_00172,0.7806468799959496,low,21,1,3,True,1,password,0.1584,ALLOW,0
USER_00084,0.4906378132077929,medium,20,0,5,False,72,MFA,0.3231,ALLOW,0
USER_00330,0.8054197592649612,low,5,2,3,False,2,MFA,0.11,ALLOW,0
USER_00329,0.5977058514825354,medium,8,1,1,False,0,biometric,0.3232,ALLOW,0
USER_00012,0.6915744105415187,medium,21,2,5,True,1,biometric,0.2692,ALLOW,0
USER_00481,0.7320785374841727,low,17,2,3,True,4,password,0.1701,ALLOW,0
USER_00032,0.5452505446935579,high,18,1,1,True,11,biometric,0.3748,DENY,1
USER_00418,0.48560748732587466,medium,13,3,3,True,24,MFA,0.2982,ALLOW,0
USER_00339,0.8352143249431647,medium,16,3,2,True,0,biometric,0.2214,ALLOW,0
USER_00289,0.3831441695198333,medium,10,2,2,True,7,MFA,0.3876,DENY,1
USER_00320,0.6262243984032483,low,0,2,2,False,20,MFA,0.2565,ALLOW,0
USER_00304,0.9559363732094855,medium,1,0,4,True,6,MFA,0.1538,ALLOW,0
USER_00272,0.6724550333933763,low,14,4,2,True,3,password,0.214,ALLOW,0
USER_00178,0.8684688265751525,medium,8,0,3,False,19,MFA,0.2312,ALLOW,0
USER_00114,0.5341917417917816,medium,1,1,3,True,1,MFA,0.2838,ALLOW,0
USER_00407,0.7771218827587455,low,17,2,1,True,3,biometric,0.1914,ALLOW,0
USER_00026,0.6121817348021732,medium,16,2,2,False,5,password,0.3207,DENY,1
USER_00237,0.6680458080727393,high,15,1,5,False,0,MFA,0.3874,ALLOW,0
USER_00310,0.9001655953949524,high,6,1,1,True,7,password,0.3212,DENY,1
USER_00172,0.9247052774080187,low,17,2,1,True,24,MFA,0.1619,ALLOW,0
USER_00233,0.7524718238262361,low,3,1,2,False,28,biometric,0.1427,ALLOW,0
USER_00037,0.9611575204608754,high,7,1,1,False,2,password,0.2942,ALLOW,0
USER_00265,0.24543026680537594,low,23,1,1,True,13,MFA,0.291,ALLOW,0
USER_00478,0.6579695571499093,low,18,1,5,True,91,MFA,0.1877,ALLOW,0
USER_00013,0.6655721043784747,medium,23,4,5,True,38,password,0.2974,DENY,1
USER_00496,0.6697413884752433,low,23,0,5,True,10,password,0.1577,ALLOW,0
USER_00316,0.5588246741907159,medium,13,1,4,True,7,biometric,0.253,ALLOW,0
USER_00106,0.6412148227866029,low,17,1,1,True,25,MFA,0.2203,ALLOW,0
USER_00126,0.6665178112174439,high,11,1,4,True,16,MFA,0.3535,ALLOW,0
USER_00336,0.9232501449081955,medium,19,1,4,False,0,password,0.1461,ALLOW,0
USER_00494,0.8417618357468037,low,17,0,3,True,3,password,0.1093,ALLOW,0
USER_00384,0.772752227105805,medium,12,1,3,True,5,MFA,0.2051,ALLOW,0
USER_00130,0.7707613571823463,high,4,6,5,True,22,biometric,0.3402,ALLOW,0
USER_00479,0.8526785016198989,medium,13,4,3,True,6,password,0.2601,ALLOW,0
USER_00316,0.8295896904772597,high,16,3,1,True,19,password,0.348,DENY,1
USER_00256,0.7376920241719325,medium,1,2,4,True,16,MFA,0.2114,ALLOW,0
USER_00441,0.6930016177703039,low,0,1,2,True,19,MFA,0.2178,ALLOW,0
USER_00115,0.920736130387535,medium,4,3,1,False,59,biometric,0.1791,ALLOW,0
USER_00299,0.5623053508705441,medium,5,4,3,True,24,MFA,0.2901,ALLOW,0
USER_00403,0.6675705270421189,medium,11,1,4,False,3,password,0.2555,ALLOW,0
USER_00124,0.9473946995519078,low,0,3,3,True,2,biometric,0.1329,ALLOW,0
USER_00256,0.6492980967630334,low,22,1,5,True,28,MFA,0.2137,ALLOW,0
USER_00139,0.7907957206313415,low,1,0,2,False,10,password,0.1831,ALLOW,0
USER_00206,0.9196348898426836,medium,0,4,5,False,4,MFA,0.2283,ALLOW,0
USER_00047,0.5422697376871279,low,2,1,1,True,12,MFA,0.2343,ALLOW,0
USER_00217,0.8790854613307868,low,16,2,1,True,9,password,0.1103,ALLOW,0
USER_00319,0.7570023734793464,low,11,1,5,False,0,MFA,0.1461,ALLOW,0
USER_00391,0.6625614728498834,high,22,2,4,False,5,MFA,0.3655,DENY,1
USER_00463,0.7471686047164094,low,7,0,5,False,1,biometric,0.1186,ALLOW,0
USER_00350,0.9112372331188581,low,11,0,2,False,9,MFA,0.0682,ALLOW,0
USER_00123,0.5442953949602121,low,14,1,2,True,0,MFA,0.1994,ALLOW,0
USER_00031,0.8018421668679282,high,6,0,1,True,0,MFA,0.3421,DENY,1
USER_00472,0.4143981825368621,high,0,2,5,True,11,MFA,0.4887,DENY,1
USER_00055,0.7252230638730681,medium,8,0,2,False,0,password,0.257,ALLOW,0
USER_00153,0.9497823036626674,high,15,1,1,False,21,biometric,0.2874,ALLOW,0
USER_00456,0.6072103510997622,low,0,0,1,True,20,biometric,0.2037,ALLOW,0
USER_00286,0.8549932793958164,medium,9,2,4,True,20,MFA,0.173,ALLOW,0
USER_00036,0.7268760943571645,low,5,0,4,False,23,password,0.1628,ALLOW,0
USER_00306,0.7346973644219329,high,14,0,4,False,6,biometric,0.3341,ALLOW,0
USER_00398,0.6648948159738539,high,3,1,4,False,1,password,0.3167,DENY,1
USER_00285,0.6611268245986707,low,5,2,5,True,10,biometric,0.1928,ALLOW,0
USER_00411,0.946287299655643,low,20,2,4,True,6,MFA,0.1141,ALLOW,0
USER_00373,0.9748496366151571,low,9,3,3,True,13,biometric,0.0702,ALLOW,0
USER_00256,0.8028144143854378,medium,14,1,5,False,1,MFA,0.2154,ALLOW,0
USER_00178,0.7746187843561366,low,16,2,5,False,2,MFA,0.195,ALLOW,0
USER_00036,0.906813021608966,low,17,3,2,False,5,MFA,0.1533,ALLOW,0
USER_00254,0.8233999490428975,low,5,4,2,False,9,biometric,0.1773,ALLOW,0
USER_00162,0.5778946162344587,low,11,5,4,False,9,MFA,0.2581,ALLOW,0
USER_00021,0.781870578302974,low,18,0,1,True,0,password,0.1578,ALLOW,0
USER_00294,0.750445246975467,medium,4,1,3,False,11,MFA,0.1993,ALLOW,0
USER_00075,0.5108378164974199,medium,18,0,4,False,1,MFA,0.3338,ALLOW,0
USER_00481,0.6264996725480284,high,10,3,5,False,19,password,0.3863,ALLOW,0
USER_00207,0.7278460834236699,low,18,1,3,True,24,biometric,0.1525,ALLOW,0
USER_00460,0.6696077715962462,low,9,1,2,False,4,MFA,0.203,ALLOW,0
USER_00472,0.8521381803830221,low,3,4,1,True,13,MFA,0.1168,ALLOW,0
USER_00178,0.8542626776571552,low,5,1,4,False,9,MFA,0.1487,ALLOW,0
USER_00382,0.8189905904022918,medium,2,1,2,False,25,biometric,0.2381,ALLOW,0
USER_00037,0.8145870216237195,low,2,3,4,False,25,biometric,0.1293,ALLOW,0
USER_00459,0.8172460608959815,low,21,4,1,True,11,biometric,0.2088,ALLOW,0
USER_00120,0.7825775723460477,high,21,1,5,True,25,MFA,0.3345,DENY,1
USER_00403,0.8934036257621644,low,23,2,3,True,37,biometric,0.1549,ALLOW,0
USER_00118,0.49510657089935417,high,8,1,3,True,17,password,0.4004,DENY,1
USER_00001,0.7110247928784863,low,7,1,2,True,39,MFA,0.2021,ALLOW,0
USER_00209,0.6728782920997981,medium,9,0,1,True,14,password,0.2552,ALLOW,0
USER_00424,0.6011965047562458,high,14,0,1,True,5,MFA,0.3912,DENY,1
USER_00311,0.7167214013506041,low,15,0,5,True,0,MFA,0.1943,ALLOW,0
USER_00208,0.5465804027491946,medium,17,1,5,True,43,MFA,0.2819,ALLOW,0
USER_00154,0.8793288517460498,medium,21,1,4,False,17,MFA,0.244,ALLOW,0
USER_00250,0.741329000214185,low,1,2,4,True,19,MFA,0.1361,ALLOW,0
USER_00171,0.8726736780844919,medium,12,1,3,True,1,biometric,0.1805,ALLOW,0
USER_00315,0.985776796707239,medium,6,2,4,True,27,password,0.1361,ALLOW,0
USER_00307,0.8881431075366044,medium,4,3,2,True,35,MFA,0.2026,ALLOW,0
USER_00107,0.8702508989402148,high,12,3,5,False,11,MFA,0.3096,DENY,1
USER_00143,0.8818464293785246,medium,22,0,1,False,21,MFA,0.1442,ALLOW,0
USER_00008,0.9590917036806275,low,7,2,1,False,28,password,0.0904,ALLOW,0
USER_00094,0.8411645604871592,low,4,0,4,False,12,MFA,0.1221,ALLOW,0
USER_00398,0.6371961550231813,low,3,1,1,False,12,password,0.1922,ALLOW,0
USER_00097,0.7851556045628499,low,4,3,5,True,0,MFA,0.1518,ALLOW,0
USER_00490,0.9264191360589642,low,5,1,5,True,1,MFA,0.1549,ALLOW,0
USER_00007,0.7362932296704316,low,14,4,5,True,15,password,0.1817,ALLOW,0
USER_00274,0.6331846427543361,low,8,0,2,True,1,MFA,0.1411,ALLOW,0
USER_00012,0.9115783026373059,low,3,0,4,True,6,password,0.1187,ALLOW,0
USER_00002,0.4412028757171022,medium,16,2,2,True,14,password,0.3422,DENY,1
USER_00434,0.6942866857509814,low,12,1,4,True,28,MFA,0.1854,ALLOW,0
USER_00349,0.5686284259056974,low,14,0,1,False,13,password,0.2533,ALLOW,0
USER_00405,0.7418940681428046,low,15,4,3,False,2,MFA,0.1809,ALLOW,0
USER_00007,0.8191983434151937,low,12,0,1,False,8,MFA,0.1566,ALLOW,0
USER_00500,0.8147188039106859,low,22,1,5,True,1,password,0.1471,ALLOW,0
USER_00475,0.8100588580317821,low,5,2,2,True,10,password,0.1558,ALLOW,0
USER_00012,0.9711620364444306,low,15,2,1,True,24,MFA,0.0956,ALLOW,0
USER_00340,0.9220772806679108,medium,6,1,1,True,16,MFA,0.2218,ALLOW,0
USER_00057,0.7116646057844371,low,13,2,5,False,0,biometric,0.1837,ALLOW,0
USER_00078,0.46254002187683235,low,23,4,3,True,5,MFA,0.2544,ALLOW,0
USER_00074,0.5025490737543098,low,20,2,1,True,12,password,0.2634,ALLOW,0
USER_00233,0.8255554396401898,low,20,3,3,True,13,password,0.182,ALLOW,0
USER_00279,0.3538566800686886,medium,9,0,2,False,3,password,0.3787,ALLOW,0
USER_00030,0.5113103946853326,medium,15,1,3,False,27,MFA,0.2892,ALLOW,0
USER_00367,0.7254763942482522,low,17,3,1,True,20,password,0.2031,ALLOW,0
USER_00314,0.6435024605217032,low,10,0,1,True,2,password,0.2241,ALLOW,0
USER_00095,0.4411392375856099,low,23,0,5,True,7,biometric,0.204,ALLOW,0
USER_00308,0.4161561665866258,medium,23,1,1,True,3,MFA,0.3734,DENY,1
USER_00056,0.8653158703092438,medium,15,1,1,True,5,MFA,0.1638,ALLOW,0
USER_00010,0.4158001128394766,low,6,1,2,True,18,MFA,0.254,ALLOW,0
USER_00403,0.5728420035558576,medium,14,0,2,False,2,MFA,0.3185,ALLOW,0
USER_00147,0.6272544134046469,low,19,4,1,True,20,password,0.2513,ALLOW,0
USER_00364,0.8150396229695672,medium,2,2,2,True,20,MFA,0.2547,ALLOW,0
USER_00087,0.5897380713395679,low,11,0,3,True,52,MFA,0.243,ALLOW,0
USER_00253,0.9468906234229325,low,10,1,2,False,30,MFA,0.1373,ALLOW,0
USER_00187,0.5588025465522443,low,2,2,2,False,22,MFA,0.268,ALLOW,0
USER_00428,0.9527251120980381,low,1,1,2,True,10,MFA,0.0712,ALLOW,0
USER_00233,0.5239532360997338,high,18,4,4,False,21,MFA,0.4521,DENY,1
USER_00253,0.7747520992676447,medium,15,0,4,True,19,biometric,0.2705,ALLOW,0
USER_00443,0.7740068081547393,medium,3,1,1,False,0,MFA,0.1802,ALLOW,0
USER_00224,0.7120663149419901,medium,10,1,4,True,10,password,0.2533,ALLOW,0
USER_00340,0.8683648960593642,medium,22,2,5,False,4,MFA,0.2398,ALLOW,0
USER_00004,0.5363614514405214,medium,13,1,1,False,5,password,0.3453,ALLOW,0
USER_00353,0.5477037591440297,low,4,3,5,True,10,biometric,0.2089,ALLOW,0
USER_00112,0.5664451609350891,medium,0,1,2,True,32,MFA,0.3263,ALLOW,0
USER_00193,0.8215124511708068,medium,21,1,5,True,1,biometric,0.2034,ALLOW,0
USER_00141,0.7544169838888627,low,4,0,3,False,29,MFA,0.1855,ALLOW,0
USER_00323,0.6172480346718893,medium,22,3,4,False,13,MFA,0.2865,ALLOW,0
USER_00140,0.6041184805208241,low,4,2,1,False,19,MFA,0.2514,ALLOW,0
USER_00349,0.9184187817109366,medium,21,2,5,True,3,biometric,0.2371,ALLOW,0
USER_00439,0.7675692812101642,medium,2,2,2,False,15,MFA,0.252,ALLOW,0
USER_00445,0.8181848694700752,low,21,1,2,True,2,password,0.1539,ALLOW,0
USER_00095,0.7228711885183963,high,18,4,5,True,16,MFA,0.3732,ALLOW,0
USER_00041,0.7525600832727469,low,14,0,1,False,2,MFA,0.1064,ALLOW,0
USER_00420,0.6191471369491198,low,7,1,2,True,19,password,0.2177,ALLOW,0
USER_00002,0.8842772160837907,low,0,4,2,False,15,password,0.1171,ALLOW,0
USER_00278,0.7877382754328067,low,14,2,4,True,0,biometric,0.1572,ALLOW,0
USER_00150,0.6059841661657065,medium,5,1,5,True,30,MFA,0.3264,DENY,1
USER_00041,0.2531798835436664,low,3,1,3,True,28,MFA,0.3638,ALLOW,0
USER_00351,0.7671432625900602,medium,9,1,4,True,1,biometric,0.2725,ALLOW,0
USER_00116,0.5077454188036042,medium,13,0,3,False,19,biometric,0.3194,ALLOW,0
USER_00120,0.7723471475156731,medium,18,1,5,False,35,password,0.255,ALLOW,0
USER_00237,0.4634134455242067,low,9,1,2,False,10,MFA,0.2102,ALLOW,0
USER_00270,0.6755535205991151,medium,11,3,3,False,16,password,0.285,ALLOW,0
USER_00349,0.7651507020634789,high,5,3,1,True,13,biometric,0.3306,DENY,1
USER_00291,0.6215008901980207,medium,14,2,2,True,2,biometric,0.2429,ALLOW,0
USER_00434,0.5186324578657002,low,5,0,3,False,10,biometric,0.2334,ALLOW,0
USER_00009,0.6234248801650687,medium,16,0,1,True,17,password,0.3157,DENY,1
USER_00239,0.8866162465828014,low,6,3,2,False,39,password,0.1458,ALLOW,0
USER_00118,0.6621056754980456,low,15,0,1,True,27,biometric,0.1501,ALLOW,0
USER_00352,0.5085674788353987,low,0,1,5,True,7,password,0.2256,ALLOW,0
USER_00315,0.8234502340681629,low,17,4,1,True,15,MFA,0.224,ALLOW,0
USER_00312,0.8058891282536431,medium,0,1,5,False,0,MFA,0.2001,ALLOW,0
USER_00475,0.9057712420439865,high,18,1,3,True,17,password,0.2538,DENY,1
USER_00010,0.9085619833370334,low,6,2,3,True,8,biometric,0.1134,ALLOW,0
USER_00025,0.8173328407584424,medium,20,3,1,True,13,biometric,0.2763,ALLOW,0
USER_00497,0.7227143308255083,high,6,0,5,True,15,MFA,0.3162,ALLOW,0
USER_00173,0.47346032040463115,low,5,2,2,True,60,biometric,0.3024,ALLOW,0
USER_00225,0.6002311714466012,low,3,0,4,False,7,password,0.2372,ALLOW,0
USER_00011,0.6910671000038918,high,21,3,3,True,21,biometric,0.3588,ALLOW,0
USER_00101,0.8461935096675113,medium,12,0,3,False,6,MFA,0.1615,ALLOW,0
USER_00265,0.4278723103675783,low,16,1,4,False,17,MFA,0.2465,ALLOW,0
USER_00391,0.7092399551769053,medium,6,0,4,False,12,MFA,0.1948,ALLOW,0
USER_00327,0.49363739229130316,high,3,1,3,True,1,MFA,0.3708,DENY,1
USER_00418,0.9833605135980684,high,7,2,2,True,6,MFA,0.3043,ALLOW,0
USER_00083,0.8697890428432403,low,9,3,2,True,3,MFA,0.0966,ALLOW,0
USER_00276,0.7386906719967359,high,6,1,1,False,14,password,0.3321,DENY,1
USER_00370,0.6090314962557452,low,2,0,4,True,5,biometric,0.2066,ALLOW,0
USER_00490,0.7240869157493841,high,21,3,3,True,1,MFA,0.3901,DENY,1
USER_00345,0.6551845264961391,high,22,2,3,False,22,password,0.3852,DENY,1
USER_00261,0.9738210981205658,medium,22,1,1,True,60,biometric,0.1504,ALLOW,0
USER_00368,0.6518605369991968,medium,12,2,5,True,31,MFA,0.3191,ALLOW,0
USER_00221,0.8503280159253693,high,18,1,1,False,13,password,0.2641,DENY,1
USER_00311,0.8523094047398603,medium,19,1,2,True,18,MFA,0.2601,ALLOW,0
USER_00219,0.38947559268464066,medium,23,3,5,True,5,biometric,0.4146,ALLOW,0
USER_00089,0.49713075435632675,low,2,2,4,False,32,password,0.2708,ALLOW,0
USER_00485,0.5959177034455545,medium,11,0,5,True,13,MFA,0.2895,ALLOW,0
USER_00015,0.6451377206158907,high,17,0,1,False,3,password,0.3669,DENY,1
USER_00246,0.9407521201336794,medium,6,1,1,False,42,MFA,0.2415,ALLOW,0
USER_00176,0.8023415953020819,low,8,0,5,True,45,MFA,0.111,ALLOW,0
USER_00004,0.5789938431593448,low,8,0,3,False,4,MFA,0.195,ALLOW,0
USER_00334,0.6510559362180875,medium,6,0,5,False,0,MFA,0.2738,ALLOW,0
USER_00376,0.5491689139656144,medium,16,2,5,True,0,MFA,0.2815,ALLOW,0
USER_00369,0.8649899581220132,medium,8,0,2,True,20,MFA,0.165,ALLOW,0
USER_00465,0.7978241750102816,medium,14,3,5,False,15,biometric,0.218,ALLOW,0
USER_00021,0.6982578167307955,high,12,4,1,False,6,MFA,0.4312,ALLOW,0
USER_00208,0.5837468973194548,low,22,0,4,True,20,MFA,0.2013,ALLOW,0
USER_00474,0.7811834591900888,low,13,0,5,True,21,biometric,0.1396,ALLOW,0
USER_00137,0.9685755944028023,medium,12,2,2,True,31,password,0.2274,ALLOW,0
USER_00322,0.8158198770940341,low,8,3,3,True,16,password,0.1333,ALLOW,0
USER_00363,0.7547674751553652,medium,12,3,1,False,75,MFA,0.2648,ALLOW,0
USER_00463,0.8236765516444107,high,22,2,3,False,10,MFA,0.3185,ALLOW,0
USER_00419,0.8172677877274703,low,16,2,5,True,9,MFA,0.1655,ALLOW,0
USER_00216,0.8898992846297343,medium,2,2,2,True,29,biometric,0.2537,ALLOW,0
USER_00368,0.6261809662479837,medium,20,2,1,False,0,MFA,0.3289,ALLOW,0
USER_00117,0.7600475749055075,low,1,2,5,True,36,password,0.1556,ALLOW,0
USER_00179,0.9001803232752719,low,15,0,2,True,8,biometric,0.0635,ALLOW,0
USER_00246,0.8292260408638481,low,11,2,1,True,10,MFA,0.1264,ALLOW,0
USER_00128,0.6526338184754961,medium,13,2,1,True,15,MFA,0.2311,ALLOW,0
USER_00358,0.8022827135596344,high,19,2,3,True,4,MFA,0.2927,DENY,1
USER_00078,0.8106578439224298,medium,7,2,3,True,19,password,0.2044,ALLOW,0
USER_00229,0.8121529619319148,medium,20,1,2,False,7,password,0.2486,ALLOW,0
USER_00293,0.8334403354080591,high,23,1,2,True,1,MFA,0.3037,DENY,1
USER_00262,0.7938736459965586,low,10,4,2,False,50,MFA,0.1899,ALLOW,0
USER_00082,0.9502791878544896,high,22,2,1,True,0,MFA,0.2487,ALLOW,0
USER_00342,0.7312095832765931,medium,2,3,3,True,19,MFA,0.3112,ALLOW,0
USER_00338,0.5772157753651417,high,12,0,3,False,49,MFA,0.3844,DENY,1
USER_00307,0.6914185385660716,medium,21,1,4,True,12,MFA,0.2698,ALLOW,0
USER_00066,0.6784133053985266,medium,6,2,4,False,1,MFA,0.2518,ALLOW,0
USER_00096,0.6046288636300676,high,21,0,4,False,27,biometric,0.3677,ALLOW,0
USER_00145,0.8580529690851832,medium,14,1,2,False,9,password,0.2107,ALLOW,0
USER_00065,0.8663447005049723,low,8,2,5,True,22,MFA,0.1532,ALLOW,0
USER_00009,0.7254760297801879,low,4,0,4,True,22,MFA,0.1781,ALLOW,0
USER_00397,0.7637208459248903,low,7,0,3,True,5,password,0.1176,ALLOW,0
USER_00484,0.8690818366625638,medium,7,1,5,False,7,password,0.2425,ALLOW,0
USER_00357,0.43879786177874675,low,3,1,4,True,20,password,0.2268,ALLOW,0
USER_00186,0.6876693931738855,medium,19,2,2,True,19,MFA,0.2744,ALLOW,0
USER_00158,0.7575541617161106,low,22,1,4,False,10,password,0.1385,ALLOW,0
USER_00031,0.6767136005816796,medium,11,2,3,True,2,password,0.2923,ALLOW,0
USER_00151,0.5544246216831751,high,20,1,1,True,28,password,0.4326,DENY,1
USER_00319,0.9193678936058336,low,6,2,3,True,1,MFA,0.1295,ALLOW,0
USER_00242,0.67820976299996,low,13,2,3,True,10,password,0.1622,ALLOW,0
USER_00156,0.8295824749644675,high,11,4,4,True,36,MFA,0.3604,DENY,1
USER_00059,0.7165870193000635,high,7,2,5,False,0,biometric,0.3712,ALLOW,0
USER_00010,0.7662010641708279,medium,8,0,1,False,7,MFA,0.2417,ALLOW,0
USER_00345,0.6528796227450578,medium,7,1,3,True,27,MFA,0.2889,ALLOW,0
USER_00124,0.9301230113187183,high,8,0,1,False,3,password,0.2372,ALLOW,0
USER_00356,0.12911540832006452,medium,6,1,5,True,13,biometric,0.4183,ALLOW,0
USER_00346,0.671995651507436,low,12,0,2,True,16,MFA,0.1807,ALLOW,0
USER_00282,0.674815625725993,low,18,7,1,True,20,MFA,0.268,ALLOW,0
USER_00237,0.9245564698359873,medium,10,1,2,True,11,biometric,0.2346,ALLOW,0
USER_00333,0.9296795059702343,medium,8,3,5,True,8,MFA,0.1966,ALLOW,0
USER_00017,0.6675390215404651,high,22,1,2,True,1,biometric,0.3785,ALLOW,0
USER_00424,0.7971021504487196,low,10,3,3,True,21,MFA,0.2138,ALLOW,0
USER_00324,0.8838698874578579,high,0,0,4,True,13,MFA,0.2843,ALLOW,0
USER_00023,0.7739453986128406,medium,3,1,5,False,11,MFA,0.2661,ALLOW,0
USER_00419,0.7409224204814486,medium,0,2,5,False,51,MFA,0.2605,ALLOW,0
USER_00459,0.7311112957532033,low,17,0,5,True,14,biometric,0.1476,ALLOW,0
USER_00460,0.7931645367921462,low,14,3,2,False,3,MFA,0.1421,ALLOW,0
USER_00009,0.6307055921365088,medium,11,1,5,False,21,biometric,0.2996,ALLOW,0
USER_00207,0.3654909966827413,low,18,1,4,False,28,biometric,0.314,ALLOW,0
USER_00045,0.6020832108751352,low,6,2,5,True,19,biometric,0.2368,ALLOW,0
USER_00421,0.6794763813691787,medium,3,0,3,False,3,MFA,0.2144,ALLOW,0
USER_00453,0.2605937774164216,low,8,2,3,True,4,password,0.3114,DENY,1
USER_00403,0.8576629355476004,low,12,3,5,False,1,biometric,0.1946,ALLOW,0
USER_00331,0.7086271172717334,medium,15,2,1,True,15,password,0.2749,ALLOW,0
USER_00457,0.8741145182345427,medium,14,2,4,False,17,MFA,0.1813,ALLOW,0
USER_00483,0.7905527849477156,medium,4,2,3,True,7,biometric,0.2187,ALLOW,0
USER_00498,0.7279257529607547,low,7,1,3,False,0,biometric,0.2002,ALLOW,0
USER_00027,0.5859081084497013,medium,22,0,3,False,2,biometric,0.3017,ALLOW,0
USER_00397,0.7414769009271545,high,9,0,4,True,11,biometric,0.3705,DENY,1
USER_00441,0.9209678394682371,low,3,1,3,True,36,biometric,0.1383,ALLOW,0
USER_00188,0.8857778645402061,medium,23,1,3,False,47,password,0.1744,ALLOW,0
USER_00140,0.9835734602544715,low,12,2,5,True,1,MFA,0.0762,ALLOW,0
USER_00009,0.6347247779379054,low,17,1,2,True,19,MFA,0.1757,ALLOW,0
USER_00234,0.5969728768628527,medium,21,1,2,True,46,MFA,0.3118,ALLOW,0
USER_00092,0.50932628454824,medium,22,0,3,True,17,password,0.2996,DENY,1
USER_00077,0.5611209111662574,low,13,1,1,True,8,MFA,0.1985,ALLOW,0
USER_00340,0.8678463220620716,low,8,1,3,True,25,MFA,0.1054,ALLOW,0
USER_00244,0.6527206574381603,medium,9,0,1,True,53,password,0.2506,ALLOW,0
USER_00333,0.8692942278892113,medium,8,2,5,True,27,MFA,0.2568,ALLOW,0
USER_00155,0.30465190875189674,medium,20,1,3,True,2,password,0.4133,DENY,1
USER_00218,0.6468301181824887,high,11,0,2,False,49,biometric,0.4078,ALLOW,0
USER_00447,0.7745670092238256,medium,5,2,5,True,0,password,0.2547,ALLOW,0
USER_00477,0.7939174476464008,low,18,2,5,True,16,MFA,0.1427,ALLOW,0
USER_00285,0.8571466653916219,low,14,2,3,False,20,password,0.1229,ALLOW,0
USER_00150,0.6079347504589205,low,16,1,5,True,14,MFA,0.1653,ALLOW,0
USER_00329,0.5690973347575425,medium,18,1,3,True,2,biometric,0.2784,ALLOW,0
USER_00088,0.9688640078134316,medium,13,0,3,True,23,MFA,0.1771,ALLOW,0
USER_00106,0.7210059540632655,low,8,0,3,True,10,MFA,0.1413,ALLOW,0
USER_00403,0.4666968571729993,high,16,0,3,True,13,biometric,0.4397,DENY,1
USER_00294,0.837151767550001,low,19,4,5,True,5,MFA,0.2071,ALLOW,0
USER_00095,0.432593414239427,low,21,2,1,False,4,MFA,0.3091,ALLOW,0
USER_00253,0.4216800448455608,high,17,1,3,True,16,biometric,0.4898,DENY,1
USER_00039,0.48388060717657305,low,19,1,1,False,2,password,0.2697,ALLOW,0
USER_00399,0.847309895273625,high,7,3,5,False,8,password,0.3293,ALLOW,0
USER_00255,0.6404194272287176,low,5,1,3,False,54,biometric,0.261,ALLOW,0
USER_00054,0.8547992425575035,medium,22,1,1,True,7,password,0.227,ALLOW,0
USER_00416,0.887600037057948,medium,12,1,3,False,0,password,0.1752,ALLOW,0
USER_00243,0.8447241055445532,medium,10,1,4,True,4,password,0.2447,ALLOW,0
USER_00110,0.6955848990193712,low,0,1,4,False,0,MFA,0.2148,ALLOW,0
USER_00254,0.6747573081971686,medium,17,3,2,True,9,password,0.3025,DENY,1
USER_00112,0.7114037335076376,low,2,1,1,True,34,password,0.2131,ALLOW,0
USER_00174,0.524516689773925,low,17,2,4,False,6,password,0.2655,ALLOW,0
USER_00189,0.4463450892834225,low,11,2,4,True,0,password,0.2682,ALLOW,0
USER_00221,0.5977407912827403,low,9,1,2,False,20,MFA,0.2259,ALLOW,0
USER_00249,0.5133565232251812,low,23,3,1,True,8,password,0.2369,DENY,1
USER_00052,0.46464366240427124,low,11,6,3,True,9,MFA,0.3073,DENY,1
USER_00162,0.9058696196418092,low,2,1,4,False,0,MFA,0.1612,ALLOW,0
USER_00457,0.7716820939706233,high,14,1,2,True,4,MFA,0.3481,ALLOW,0
USER_00035,0.7492662846729895,low,2,1,1,True,4,password,0.1982,ALLOW,0
